 !
 ! THE 2BIGB SED DATABASE
 !
 ! THIS FILE CAN BE UPLOADED AT https://tools.asdc.asi.it/SED/        
 ! USING THE USER DATA INTERFACE
 !
 ! IF YOU ARE A NEW USER, FOLLOW THE STEPS: 
 ! - GO TO https://tools.ssdc.asi.it/SED/ AND CREATE AN ACCOUNT 
 ! - LOGIN TO YOUR ACCOUNT 
 ! - GO TO 'USER DATA' AT https://tools.ssdc.asi.it/SED/userdata.jsp
 ! - SELECT THE 'MULTIPLE SOURCE' UPLOAD OPTION 
 ! - FILL THE REQUIRED FIELDS TO IDENTIFY YOUR NEW DATABASE
 ! - UPLOAD THIS TABLE
 ! - FROM NOW ON, THE SED DATA POINTS WILL SHOW UP WHEN YOU CENTER AT 2BIGB SOURCES
 !
 ! THE GAMMA-RAY SEDs WILL ALSO BE AVAILABLE VIA http://vo.bsdc.icranet.org 
 !
 !
 ! Use ! to comment row - Delimiter used '|'
 !
 ! The table head has the following input information:
 !
 ! R.A (deg.)  |  Dec. (deg.) | frequency (Hz) | frequency_error (Hz) | ...
 ! ... flux (erg/cm2/s) |  flux_error (erg/cm2/s) |  tstart  |  tstop | ...   
 ! ... flux_limit_flag(UL= UpperLimit)
 !             
 !
  3.86654   |      35.611      |      2.4179E23   |      |      1.922E-13   |      1.23E-13    |       |       |       -      
  3.86654   |      35.611      |      4.1105E23   |      |      1.725E-13   |      6.524E-14   |       |       |       -      
  3.86654   |      35.611      |      7.2539E23   |      |      9.77E-14    |      4.204E-14   |       |       |       -      
  3.86654   |      35.611      |      1.2089E24   |      |      1.112E-13   |      5.6E-14     |       |       |       -      
  3.86654   |      35.611      |      2.4179E24   |      |      1.488E-13   |      5.34E-14    |       |       |       -      
  3.86654   |      35.611      |      4.1105E24   |      |      2.091E-13   |      4.935E-14   |       |       |       -      
  3.86654   |      35.611      |      7.2539E24   |      |      2.313E-13   |      9.253E-14   |       |       |       -      
  3.86654   |      35.611      |      1.2089E25   |      |      2.875E-13   |      1.296E-13   |       |       |       -      
  3.86654   |      35.611      |      2.4179E25   |      |      2.798E-13   |      1.44E-13    |       |       |       -      
  3.86654   |      35.611      |      4.1105E25   |      |      6.25E-13    |      0.0         |       |       |       UL     
  3.91721   |      55.86242    |      2.4179E23   |      |      2.538E-13   |      8.183E-14   |       |       |       -      
  3.91721   |      55.86242    |      4.1105E23   |      |      3.469E-13   |      1.034E-13   |       |       |       -      
  3.91721   |      55.86242    |      7.2539E23   |      |      4.542E-13   |      8.829E-14   |       |       |       -      
  3.91721   |      55.86242    |      1.2089E24   |      |      5.605E-13   |      8.567E-14   |       |       |       -      
  3.91721   |      55.86242    |      2.4179E24   |      |      7.389E-13   |      1.021E-13   |       |       |       -      
  3.91721   |      55.86242    |      4.1105E24   |      |      7.551E-13   |      1.28E-13    |       |       |       -      
  3.91721   |      55.86242    |      7.2539E24   |      |      9.278E-13   |      1.83E-13    |       |       |       -      
  3.91721   |      55.86242    |      1.2089E25   |      |      1.093E-12   |      2.303E-13   |       |       |       -      
  3.91721   |      55.86242    |      2.4179E25   |      |      1.228E-12   |      3.247E-13   |       |       |       -      
  3.91721   |      55.86242    |      4.1105E25   |      |      1.077E-12   |      4.813E-13   |       |       |       -      
  4.61579   |      29.79189    |      2.4179E23   |      |      1.497E-13   |      8.106E-14   |       |       |       -      
  4.61579   |      29.79189    |      4.1105E23   |      |      2.411E-13   |      7.271E-14   |       |       |       -      
  4.61579   |      29.79189    |      7.2539E23   |      |      3.44E-13    |      6.886E-14   |       |       |       -      
  4.61579   |      29.79189    |      1.2089E24   |      |      4.285E-13   |      7.0E-14     |       |       |       -      
  4.61579   |      29.79189    |      2.4179E24   |      |      6.202E-13   |      1.056E-13   |       |       |       -      
  4.61579   |      29.79189    |      4.1105E24   |      |      7.636E-13   |      1.225E-13   |       |       |       -      
  4.61579   |      29.79189    |      7.2539E24   |      |      9.17E-13    |      1.983E-13   |       |       |       -      
  4.61579   |      29.79189    |      1.2089E25   |      |      9.205E-13   |      2.274E-13   |       |       |       -      
  4.61579   |      29.79189    |      2.4179E25   |      |      9.253E-13   |      4.023E-13   |       |       |       -      
  4.61579   |      29.79189    |      4.1105E25   |      |      6.077E-13   |      4.603E-13   |       |       |       -      
  5.50033   |      -51.67339   |      2.4179E23   |      |      9.161E-13   |      1.089E-13   |       |       |       -      
  5.50033   |      -51.67339   |      4.1105E23   |      |      9.633E-13   |      8.044E-14   |       |       |       -      
  5.50033   |      -51.67339   |      7.2539E23   |      |      9.029E-13   |      7.671E-14   |       |       |       -      
  5.50033   |      -51.67339   |      1.2089E24   |      |      9.043E-13   |      9.025E-14   |       |       |       -      
  5.50033   |      -51.67339   |      2.4179E24   |      |      8.774E-13   |      1.235E-13   |       |       |       -      
  5.50033   |      -51.67339   |      4.1105E24   |      |      9.271E-13   |      1.53E-13    |       |       |       -      
  5.50033   |      -51.67339   |      7.2539E24   |      |      8.794E-13   |      1.933E-13   |       |       |       -      
  5.50033   |      -51.67339   |      1.2089E25   |      |      7.271E-13   |      1.595E-13   |       |       |       -      
  5.50033   |      -51.67339   |      2.4179E25   |      |      4.831E-13   |      1.715E-13   |       |       |       -      
  5.50033   |      -51.67339   |      4.1105E25   |      |      6.25E-13    |      0.0         |       |       |       UL     
  5.50396   |      0.11611     |      2.4179E23   |      |      1.322E-13   |      1.233E-13   |       |       |       -      
  5.50396   |      0.11611     |      4.1105E23   |      |      1.044E-13   |      6.713E-14   |       |       |       -      
  5.50396   |      0.11611     |      7.2539E23   |      |      1.116E-13   |      4.993E-14   |       |       |       -      
  5.50396   |      0.11611     |      1.2089E24   |      |      1.076E-13   |      4.933E-14   |       |       |       -      
  5.50396   |      0.11611     |      2.4179E24   |      |      1.887E-13   |      7.299E-14   |       |       |       -      
  5.50396   |      0.11611     |      4.1105E24   |      |      1.758E-13   |      8.211E-14   |       |       |       -      
  5.50396   |      0.11611     |      7.2539E24   |      |      3.997E-13   |      1.503E-13   |       |       |       -      
  5.50396   |      0.11611     |      1.2089E25   |      |      6.263E-13   |      2.269E-13   |       |       |       -      
  5.50396   |      0.11611     |      2.4179E25   |      |      1.273E-12   |      4.038E-13   |       |       |       -      
  5.50396   |      0.11611     |      4.1105E25   |      |      1.518E-12   |      6.521E-13   |       |       |       -      
  6.54842   |      -7.52097    |      2.4179E23   |      |      1.818E-13   |      9.904E-14   |       |       |       -      
  6.54842   |      -7.52097    |      4.1105E23   |      |      2.553E-13   |      8.161E-14   |       |       |       -      
  6.54842   |      -7.52097    |      7.2539E23   |      |      2.829E-13   |      6.3E-14     |       |       |       -      
  6.54842   |      -7.52097    |      1.2089E24   |      |      2.703E-13   |      6.425E-14   |       |       |       -      
  6.54842   |      -7.52097    |      2.4179E24   |      |      3.161E-13   |      8.821E-14   |       |       |       -      
  6.54842   |      -7.52097    |      4.1105E24   |      |      3.101E-13   |      1.084E-13   |       |       |       -      
  6.54842   |      -7.52097    |      7.2539E24   |      |      2.839E-13   |      1.069E-13   |       |       |       -      
  6.54842   |      -7.52097    |      1.2089E25   |      |      2.6E-13     |      1.251E-13   |       |       |       -      
  6.54842   |      -7.52097    |      2.4179E25   |      |      1.431E-13   |      1.245E-13   |       |       |       -      
  6.54842   |      -7.52097    |      4.1105E25   |      |      6.25E-13    |      0.0         |       |       |       UL     
  6.64838   |      -46.01936   |      2.4179E23   |      |      3.224E-13   |      8.319E-14   |       |       |       -      
  6.64838   |      -46.01936   |      4.1105E23   |      |      3.176E-13   |      6.248E-14   |       |       |       -      
  6.64838   |      -46.01936   |      7.2539E23   |      |      3.467E-13   |      5.396E-14   |       |       |       -      
  6.64838   |      -46.01936   |      1.2089E24   |      |      3.586E-13   |      6.584E-14   |       |       |       -      
  6.64838   |      -46.01936   |      2.4179E24   |      |      4.141E-13   |      8.585E-14   |       |       |       -      
  6.64838   |      -46.01936   |      4.1105E24   |      |      4.731E-13   |      1.081E-13   |       |       |       -      
  6.64838   |      -46.01936   |      7.2539E24   |      |      4.463E-13   |      1.671E-13   |       |       |       -      
